,block_number,Ave._Transaction_Size
176,15668176,262.42487046632124
177,15668177,402.47350993377484
178,15668178,325.0792682926829
179,15668179,515.3055555555555
180,15668180,542.5745856353591
181,15668181,382.3308270676692
182,15668182,462.88444444444445
183,15668183,286.56
184,15668184,407.1578947368421
185,15668185,321.0157068062827
186,15668186,360.9205298013245
187,15668187,310.0372093023256
188,15668188,543.9211822660099
189,15668189,347.8545454545455
190,15668190,399.45631067961165
191,15668191,415.2261904761905
192,15668192,278.6
193,15668193,367.20338983050846
194,15668194,279.0
195,15668195,419.9535519125683
196,15668196,1240.6712328767123
197,15668197,320.65
198,15668198,1379.1485507246377
199,15668199,515.4452554744526
200,15668200,469.77884615384613
201,15668201,330.1055900621118
202,15668202,272.75
203,15668203,334.97860962566847
204,15668204,368.2964285714286
205,15668205,363.2964824120603
206,15668206,1019.2307692307693
207,15668207,398.4488888888889
208,15668208,445.96078431372547
209,15668209,467.55774647887324
210,15668210,1201.5714285714287
211,15668211,362.1937984496124
212,15668212,783.0864197530864
213,15668213,322.93506493506493
214,15668214,260.48275862068965
215,15668215,541.0427807486631
216,15668216,522.7655172413793
217,15668217,572.42
218,15668218,587.6145251396648
219,15668219,555.413407821229
220,15668220,410.1551020408163
221,15668221,256.6923076923077
222,15668222,516.3259668508288
223,15668223,790.7745454545454
224,15668224,317.9418604651163
225,15668225,1003.2424242424242
226,15668226,364.9769230769231
227,15668227,574.2638888888889
228,15668228,377.10843373493975
229,15668229,456.8720930232558
230,15668230,520.3033707865169
231,15668231,345.64307692307693
232,15668232,648.5378151260504
233,15668233,249.54166666666666
234,15668234,363.22962962962964
235,15668235,477.8269230769231
236,15668236,455.9156010230179
237,15668237,1088.4342105263158
238,15668238,469.18
239,15668239,371.9887640449438
240,15668240,356.6441717791411
241,15668241,344.0357142857143
242,15668242,290.6666666666667
243,15668243,360.9583333333333
244,15668244,762.9722222222222
245,15668245,358.8284023668639
246,15668246,278.07100591715977
247,15668247,386.76047904191614
248,15668248,290.036496350365
249,15668249,355.9519230769231
250,15668250,372.0931899641577
251,15668251,417.06410256410254
252,15668252,421.2274052478134
253,15668253,1056.4736842105262
254,15668254,347.0637254901961
255,15668255,852.6363636363636
256,15668256,323.83116883116884
257,15668257,454.5659340659341
258,15668258,339.22058823529414
259,15668259,478.0593220338983
260,15668260,490.95384615384614
261,15668261,264.36170212765956
262,15668262,348.8455497382199
263,15668263,284.9625360230548
264,15668264,497.4729064039409
265,15668265,236.32142857142858
266,15668266,258.4048913043478
267,15668267,744.8627450980392
268,15668268,343.77564102564105
269,15668269,396.9047619047619
270,15668270,243.77777777777777
271,15668271,399.3968871595331
272,15668272,285.7186440677966
273,15668273,363.7762237762238
274,15668274,288.8
275,15668275,447.4579439252336
276,15668276,428.67379679144386
277,15668277,586.6176470588235
278,15668278,320.05825242718447
279,15668279,562.3157894736842
280,15668280,276.3424657534247
281,15668281,458.1904761904762
282,15668282,265.72222222222223
283,15668283,355.6
284,15668284,286.4085714285714
285,15668285,914.3
286,15668286,703.0859375
287,15668287,377.89516129032256
288,15668288,414.41409691629957
289,15668289,463.3440860215054
290,15668290,537.2333333333333
291,15668291,371.85714285714283
292,15668292,352.8302752293578
293,15668293,332.1585365853659
294,15668294,744.2692307692307
295,15668295,307.04566210045664
296,15668296,343.51420454545456
297,15668297,410.4848484848485
298,15668298,424.90140845070425
299,15668299,399.32704402515725
300,15668300,393.5940594059406
301,15668301,306.5681818181818
302,15668302,310.9598930481283
303,15668303,454.0679012345679
304,15668304,315.27777777777777
305,15668305,366.7967914438503
306,15668306,317.6577540106952
307,15668307,900.8827160493827
308,15668308,316.95880149812734
309,15668309,350.94444444444446
310,15668310,356.7830188679245
311,15668311,532.7758620689655
312,15668312,343.1666666666667
313,15668313,619.5
314,15668314,441.8312101910828
315,15668315,556.3362831858407
316,15668316,335.2792452830189
317,15668317,505.3353658536585
318,15668318,351.1552795031056
319,15668319,296.8070175438597
320,15668320,356.52863436123346
321,15668321,336.9942196531792
322,15668322,461.37666666666667
323,15668323,403.7169811320755
324,15668324,227.53846153846155
325,15668325,437.5601265822785
326,15668326,541.247311827957
327,15668327,628.1978021978022
328,15668328,440.4651162790698
329,15668329,435.7323943661972
330,15668330,567.9036697247707
331,15668331,353.03846153846155
332,15668332,416.92063492063494
333,15668333,267.43518518518516
334,15668334,303.3014492753623
335,15668335,343.6327683615819
336,15668336,258.94642857142856
337,15668337,318.56804733727813
338,15668338,814.4444444444445
339,15668339,397.51097178683386
340,15668340,636.4080717488789
341,15668341,359.2300469483568
342,15668342,264.65
343,15668343,473.34104046242777
344,15668344,295.01510574018124
345,15668345,968.3945945945947
346,15668346,381.7682926829268
347,15668347,315.49411764705883
348,15668348,385.11267605633805
349,15668349,280.40157480314963
350,15668350,352.5973154362416
351,15668351,282.5
352,15668352,344.0516129032258
353,15668353,289.2463768115942
354,15668354,511.50602409638554
355,15668355,298.0722891566265
356,15668356,530.8258706467661
357,15668357,542.6900584795321
358,15668358,340.3318385650224
359,15668359,569.3684210526316
360,15668360,506.5022026431718
361,15668361,404.68548387096774
362,15668362,453.16477272727275
363,15668363,370.575
364,15668364,553.8709677419355
365,15668365,356.5245901639344
366,15668366,382.3061889250814
367,15668367,886.315
368,15668368,289.88235294117646
369,15668369,220.97297297297297
370,15668370,320.92857142857144
371,15668371,351.22670025188916
372,15668372,407.8130081300813
373,15668373,286.73111782477343
374,15668374,335.9085714285714
375,15668375,2739.925925925926
376,15668376,311.4046822742475
377,15668377,268.09411764705885
378,15668378,296.1859756097561
379,15668379,308.57894736842104
380,15668380,481.19158878504675
381,15668381,252.8168604651163
382,15668382,266.85
383,15668383,277.11293634496917
384,15668384,285.73497267759564
385,15668385,281.875
386,15668386,209.6547619047619
387,15668387,235.4516129032258
388,15668388,508.2909090909091
389,15668389,591.4922600619195
390,15668390,258.75
391,15668391,333.30258302583024
392,15668392,1256.4545454545455
393,15668393,262.3403614457831
394,15668394,760.2530120481928
395,15668395,422.43023255813955
396,15668396,247.94267515923568
397,15668397,429.432
398,15668398,312.47159090909093
399,15668399,227.65
400,15668400,214.85393258426967
401,15668401,338.79888268156424
402,15668402,341.14956011730203
403,15668403,265.73509933774835
404,15668404,293.5424164524422
405,15668405,235.19774011299435
406,15668406,376.87866108786613
407,15668407,258.8333333333333
408,15668408,336.2128378378378
409,15668409,367.3240740740741
410,15668410,259.1507537688442
411,15668411,303.52941176470586
412,15668412,358.59124087591243
413,15668413,400.5876923076923
414,15668414,294.6210762331838
415,15668415,291.5430463576159
416,15668416,257.77292576419217
417,15668417,810.4565217391304
418,15668418,213.12121212121212
419,15668419,323.75057208237985
420,15668420,204.74358974358975
421,15668421,383.75
422,15668422,383.77884615384613
423,15668423,559.1666666666666
424,15668424,281.05882352941177
425,15668425,294.85714285714283
426,15668426,289.86567164179104
427,15668427,347.74675324675326
428,15668428,383.2181818181818
429,15668429,312.45170454545456
430,15668430,416.19028340080973
431,15668431,249.51785714285714
432,15668432,425.14689265536725
433,15668433,216.07407407407408
434,15668434,242.33783783783784
435,15668435,340.2651296829971
436,15668436,264.3611111111111
437,15668437,558.6356589147287
438,15668438,517.6911764705883
439,15668439,231.13888888888889
440,15668440,327.5486725663717
441,15668441,274.9579439252336
442,15668442,338.18039215686275
443,15668443,318.0402684563758
444,15668444,217.9506172839506
445,15668445,307.437106918239
446,15668446,365.5945945945946
447,15668447,280.49122807017545
448,15668448,299.6812749003984
449,15668449,252.97297297297297
450,15668450,227.76377952755905
451,15668451,367.0897435897436
452,15668452,299.48096885813146
453,15668453,247.95374449339207
454,15668454,320.7107438016529
455,15668455,254.7877094972067
456,15668456,254.2943143812709
457,15668457,829.5375939849624
458,15668458,251.41176470588235
459,15668459,369.79352226720647
460,15668460,281.55855855855856
461,15668461,212.82926829268294
462,15668462,357.63380281690144
463,15668463,296.90506329113924
464,15668464,276.992700729927
465,15668465,328.91620111731845
466,15668466,319.2439024390244
467,15668467,313.8490566037736
468,15668468,397.86516853932585
469,15668469,272.9162995594714
470,15668470,228.9702380952381
471,15668471,385.75451263537906
472,15668472,273.875
473,15668473,427.76756756756754
474,15668474,301.55214723926383
475,15668475,310.06694560669456
476,15668476,530.6386554621848
477,15668478,313.4252336448598
478,15668479,1724.626728110599
479,15668480,1101.1275167785234
480,15668481,3979.9166666666665
481,15668482,428.24931506849316
482,15668483,3406.181818181818
483,15668484,266.256038647343
484,15668485,988.670731707317
485,15668486,272.79473684210524
486,15668487,362.2834224598931
487,15668488,355.3636363636364
488,15668489,291.9590163934426
489,15668490,380.3306451612903
490,15668491,261.37254901960785
491,15668492,198.16184971098266
492,15668493,439.9957081545064
493,15668494,431.60330578512395
494,15668495,484.44827586206895
495,15668496,353.437106918239
496,15668497,250.51965065502182
497,15668498,398.50588235294117
498,15668499,297.42105263157896
499,15668500,284.2413793103448
500,15668501,291.36
501,15668502,355.89247311827955
502,15668503,170.9090909090909
503,15668504,298.815668202765
504,15668505,399.8862068965517
505,15668506,226.52678571428572
506,15668507,283.03636363636366
507,15668508,655.1913580246913
508,15668509,260.69444444444446
509,15668510,267.1714285714286
510,15668511,366.6031746031746
511,15668512,260.9485981308411
512,15668513,348.0934065934066
513,15668514,294.88461538461536
514,15668515,261.5296803652968
515,15668516,286.48258706467664
516,15668517,338.32402234636874
517,15668518,272.55271565495207
518,15668519,229.20103092783506
519,15668520,298.37984496124034
520,15668521,269.68392370572207
521,15668522,258.68367346938777
522,15668523,389.7844036697248
523,15668524,454.0052631578947
524,15668525,179.05
525,15668526,335.9958158995816
526,15668527,269.4679802955665
527,15668528,372.7967741935484
528,15668529,353.4516129032258
529,15668530,335.7225806451613
530,15668531,314.15625
531,15668532,214.40331491712706
532,15668533,251.3732251521298
533,15668534,488.7979797979798
534,15668535,342.27615062761504
535,15668536,314.14520547945204
536,15668537,620.5790884718499
537,15668538,326.44
538,15668539,425.7990867579909
539,15668540,405.3666666666667
540,15668541,390.7590361445783
541,15668542,306.2423469387755
542,15668543,434.57142857142856
543,15668544,460.3529411764706
544,15668545,259.5833333333333
545,15668546,340.59589041095893
546,15668547,226.30252100840337
547,15668548,337.6246575342466
548,15668549,330.8425925925926
549,15668550,309.032
550,15668551,360.41444866920153
551,15668552,258.6119402985075
552,15668553,292.2443820224719
553,15668554,601.8103448275862
554,15668555,276.52147239263803
555,15668556,308.87330316742083
556,15668557,421.7391304347826
557,15668558,273.8611111111111
558,15668559,289.92289156626504
559,15668560,698.6066176470588
560,15668561,271.45
561,15668562,343.2463054187192
562,15668563,238.81176470588235
563,15668564,322.6821705426357
564,15668565,320.36475409836066
565,15668566,491.77272727272725
566,15668567,327.58196721311475
567,15668568,205.16666666666666
568,15668569,262.3648068669528
569,15668570,446.13744075829385
570,15668571,350.69444444444446
571,15668572,338.01374570446734
572,15668573,215.81012658227849
573,15668574,343.4390243902439
574,15668575,315.95108695652175
575,15668576,511.63793103448273
576,15668577,378.94610778443115
577,15668578,328.1489361702128
578,15668579,589.0178571428571
579,15668580,305.56375838926175
580,15668581,342.92788461538464
581,15668582,422.6166666666667
582,15668583,317.89663461538464
583,15668584,329.87719298245617
584,15668585,302.63945578231295
585,15668586,733.4647887323944
586,15668587,371.24870466321244
587,15668588,338.48275862068965
588,15668589,278.1823056300268
589,15668590,313.93150684931504
590,15668591,736.4285714285714
591,15668592,356.33866666666665
592,15668593,365.6666666666667
593,15668594,362.984693877551
594,15668595,271.4018058690745
595,15668596,309.9022988505747
596,15668597,510.4761904761905
597,15668598,315.53333333333336
598,15668599,355.3697916666667
599,15668600,248.41414141414143
600,15668601,349.5016077170418
601,15668602,379.609756097561
602,15668603,339.16184971098266
603,15668604,349.55479452054794
604,15668605,346.2307692307692
605,15668606,289.9735682819383
606,15668607,269.4
607,15668608,614.7297297297297
608,15668609,450.6813725490196
609,15668610,318.3888888888889
610,15668611,363.234375
611,15668612,307.9238095238095
612,15668613,349.16083916083915
613,15668614,483.2409638554217
614,15668615,314.3022508038585
615,15668616,381.8965517241379
616,15668617,859.8717948717949
617,15668618,573.607629427793
618,15668619,624.6171875
619,15668620,308.75
620,15668621,823.0473684210526
621,15668622,273.28767123287673
622,15668623,397.4237288135593
623,15668624,271.35858585858585
624,15668625,303.2670807453416
625,15668626,279.1769547325103
626,15668627,338.17488789237666
627,15668628,329.01675977653633
628,15668629,321.2962962962963
629,15668630,271.46774193548384
630,15668631,461.62420382165607
631,15668632,375.18947368421055
632,15668633,275.43548387096774
633,15668634,310.19310344827585
634,15668635,210.7560975609756
635,15668636,261.13392857142856
636,15668637,323.8194842406877
637,15668638,256.14285714285717
638,15668639,303.66846361185986
639,15668640,218.23008849557522
640,15668641,231.68032786885246
641,15668642,357.58153846153846
642,15668643,341.48372093023255
643,15668644,340.5833333333333
644,15668645,362.4512987012987
645,15668646,422.9836734693878
646,15668647,633.8275862068965
647,15668648,283.344
648,15668649,224.1060606060606
649,15668650,389.18050541516243
650,15668651,249.546875
651,15668652,552.304347826087
652,15668653,389.9141274238227
653,15668654,336.64897959183673
654,15668655,590.2797202797203
655,15668656,317.48571428571427
656,15668657,293.61538461538464
657,15668658,260.9583333333333
658,15668659,301.3968253968254
659,15668660,260.7083333333333
660,15668661,339.76521739130436
661,15668662,232.75897435897437
662,15668663,811.6086956521739
663,15668664,218.28232189973616
664,15668665,444.9741935483871
665,15668666,328.070796460177
666,15668667,449.19473684210527
667,15668668,453.40969162995594
668,15668669,338.8076923076923
669,15668670,335.35779816513764
670,15668671,363.0948905109489
671,15668672,403.5584415584416
672,15668673,352.2567567567568
673,15668674,293.88963210702343
674,15668675,622.7142857142857
675,15668676,344.255376344086
676,15668677,388.14772727272725
677,15668678,380.1140939597315
678,15668679,294.7427536231884
679,15668680,387.6181818181818
680,15668681,394.25
681,15668682,245.9934210526316
682,15668683,606.595567867036
683,15668684,419.86899563318775
684,15668685,370.0372670807453
685,15668686,455.58474576271186
686,15668687,292.5541125541126
687,15668688,1150.2
688,15668689,532.8740157480315
689,15668690,351.3485254691689
690,15668691,327.36516853932585
691,15668692,357.7180616740088
692,15668693,435.44505494505495
693,15668694,433.98496240601503
694,15668695,286.95454545454544
695,15668696,288.66192170818505
696,15668697,554.1714285714286
697,15668698,347.92518703241893
698,15668699,350.7295918367347
699,15668700,248.8768115942029
700,15668701,268.93650793650795
701,15668702,313.5151515151515
702,15668703,397.0888888888889
703,15668704,383.16931216931215
704,15668705,970.2608695652174
705,15668706,366.06410256410254
706,15668707,286.5
707,15668708,300.9668874172185
708,15668709,333.44102564102565
709,15668710,312.0
710,15668711,317.27966101694915
711,15668712,365.5364583333333
712,15668713,312.2
713,15668714,285.7917737789203
714,15668715,427.8787878787879
715,15668716,323.8775510204082
716,15668717,284.672131147541
717,15668718,353.8333333333333
718,15668719,405.18888888888887
719,15668720,300.4344262295082
720,15668721,262.6042402826855
721,15668722,281.1885245901639
722,15668723,491.7073170731707
723,15668724,282.3780487804878
724,15668725,289.00299401197606
725,15668726,406.6616541353383
726,15668727,286.1788079470199
727,15668728,359.8256880733945
728,15668729,352.4039408866995
729,15668730,440.6746031746032
730,15668731,298.0057471264368
731,15668732,363.3636363636364
732,15668733,349.7886178861789
733,15668734,591.6780185758514
734,15668735,587.5151515151515
735,15668736,345.74226804123714
736,15668737,257.36507936507934
737,15668738,275.6111111111111
738,15668739,472.9708994708995
739,15668740,318.3333333333333
740,15668741,371.5444444444444
741,15668742,257.04954954954957
742,15668743,365.2280701754386
743,15668744,375.34615384615387
744,15668745,306.65356265356263
745,15668746,423.3288288288288
746,15668747,464.72222222222223
747,15668748,438.4517766497462
748,15668749,393.9148936170213
749,15668750,317.34517766497464
750,15668751,375.1082621082621
751,15668752,363.45238095238096
752,15668753,507.2307692307692
753,15668754,354.6904761904762
754,15668755,572.3151750972762
755,15668756,350.61603375527426
756,15668757,462.25342465753425
757,15668758,410.27966101694915
758,15668759,310.9775784753363
759,15668760,967.9285714285714
760,15668761,305.46451612903223
761,15668762,395.94444444444446
762,15668763,255.25
763,15668764,314.4078947368421
764,15668765,329.8206106870229
765,15668766,421.14414414414415
766,15668767,351.7920353982301
767,15668768,664.9029126213592
768,15668769,421.6036866359447
769,15668770,1015.6666666666666
770,15668771,562.7469135802469
771,15668772,642.975
772,15668773,424.5452054794521
773,15668774,505.53846153846155
774,15668775,325.8529411764706
775,15668776,644.6965174129353
776,15668777,429.2551928783383
777,15668778,318.3918918918919
778,15668779,320.3128834355828
779,15668780,374.5421052631579
780,15668781,320.11877394636014
781,15668782,454.7894736842105
782,15668783,438.72777777777776
783,15668784,348.3333333333333
784,15668785,646.8592375366569
785,15668786,707.5960264900663
786,15668787,497.59708737864077
787,15668788,285.3658536585366
788,15668789,338.31969309462914
789,15668790,435.5541401273885
790,15668791,360.5652173913044
791,15668792,561.2934782608696
792,15668793,304.36032388663966
793,15668794,358.19571865443424
794,15668795,624.5298013245033
795,15668796,320.1381215469613
796,15668797,337.9928057553957
797,15668798,488.87966804979254
798,15668799,319.02010050251255
799,15668800,253.85714285714286
800,15668801,298.8521739130435
801,15668802,318.0612691466083
802,15668803,243.0728476821192
803,15668804,337.9647355163728
804,15668805,307.60869565217394
805,15668807,398.2472826086956
806,15668808,403.3607594936709
807,15668809,981.738219895288
808,15668810,238.04188481675394
809,15668811,378.5615763546798
810,15668812,315.2716049382716
811,15668813,379.9
812,15668814,365.52645502645504
813,15668815,475.02222222222224
814,15668816,285.65634674922603
815,15668817,344.2881355932203
816,15668818,441.6896551724138
817,15668819,275.6190476190476
818,15668820,358.5419847328244
819,15668821,311.7457627118644
820,15668822,346.7
821,15668823,356.3786982248521
822,15668824,577.1079545454545
823,15668825,300.3863636363636
824,15668826,402.77862595419845
825,15668827,367.0
826,15668828,366.7417943107221
827,15668829,241.73469387755102
828,15668830,391.15737704918035
829,15668831,341.8109339407745
830,15668832,473.5866141732283
831,15668833,262.07975460122697
832,15668834,317.5963541666667
833,15668835,394.3879781420765
834,15668836,302.6585365853659
835,15668837,276.32313575525814
836,15668838,238.94294294294295
837,15668839,316.3259259259259
838,15668840,356.2142857142857
839,15668841,275.030303030303
840,15668842,372.8407079646018
841,15668843,847.5384615384615
842,15668844,308.3469387755102
843,15668845,230.32231404958677
844,15668846,459.60771704180064
845,15668847,360.0377358490566
846,15668848,489.1354166666667
847,15668849,287.72093023255815
848,15668850,267.5986394557823
849,15668851,332.71
850,15668852,278.3801916932907
851,15668853,318.2135922330097
852,15668854,339.7543859649123
853,15668855,323.2909090909091
854,15668856,242.64615384615385
855,15668857,196.28925619834712
856,15668858,311.97547683923705
857,15668859,187.3148688046647
858,15668860,274.64285714285717
859,15668861,242.39080459770116
860,15668862,279.0263157894737
861,15668863,369.8719512195122
862,15668864,208.7762237762238
863,15668865,302.99367088607596
864,15668866,293.2025316455696
865,15668867,283.7410358565737
866,15668868,976.9938271604939
867,15668869,716.2083333333334
868,15668870,278.85209003215436
869,15668871,221.30769230769232
870,15668872,301.64285714285717
871,15668873,204.2394366197183
872,15668874,330.14285714285717
873,15668875,283.9664179104478
874,15668876,466.5656108597285
875,15668877,241.11111111111111
876,15668878,263.7088607594937
877,15668879,277.90526315789475
878,15668880,235.8454810495627
879,15668881,449.52941176470586
880,15668882,254.0996563573883
881,15668883,310.0261437908497
882,15668884,168.57142857142858
883,15668885,293.6772908366534
884,15668886,252.17241379310346
885,15668887,278.3588235294118
886,15668888,237.9556313993174
887,15668889,478.47435897435895
888,15668890,425.7857142857143
889,15668891,317.28275862068966
890,15668892,354.4
891,15668893,212.21273291925465
892,15668894,367.475
893,15668895,985.945205479452
894,15668896,370.7692307692308
895,15668897,273.2283950617284
896,15668898,331.71812080536915
897,15668899,248.5344827586207
898,15668900,354.4469135802469
899,15668901,334.9263157894737
900,15668902,228.58646616541353
901,15668903,333.46666666666664
902,15668904,364.44879518072287
903,15668905,351.8888888888889
904,15668906,240.21965317919074
905,15668907,439.6898734177215
906,15668908,365.888
907,15668909,306.30864197530866
908,15668910,404.6727272727273
909,15668911,558.1304347826087
910,15668912,330.4745098039216
911,15668913,418.30379746835445
912,15668914,445.21069182389937
913,15668915,775.2307692307693
914,15668916,349.7
915,15668917,322.5365853658537
916,15668918,301.72543352601156
917,15668919,297.7551020408163
918,15668920,361.5125348189415
919,15668921,525.5685279187817
920,15668922,973.8910256410256
921,15668923,334.34567901234567
922,15668924,487.55263157894734
923,15668925,444.1179775280899
924,15668926,320.575
925,15668927,259.4901960784314
926,15668928,313.7860465116279
927,15668929,317.5833333333333
928,15668930,465.0853242320819
929,15668931,362.5655526992288
930,15668932,189.93548387096774
931,15668933,426.4314381270903
932,15668934,363.6839378238342
933,15668935,521.8898678414097
934,15668936,303.7088607594937
935,15668937,244.35897435897436
936,15668938,457.19831223628694
937,15668939,435.02090592334497
938,15668940,369.4923076923077
939,15668941,486.4375
940,15668942,881.4166666666666
941,15668943,667.8582995951417
942,15668944,408.2112676056338
943,15668945,457.84057971014494
944,15668946,607.4411764705883
945,15668947,652.6938775510204
946,15668948,354.2073732718894
947,15668949,382.2450331125828
948,15668950,501.82876712328766
949,15668951,403.8262910798122
950,15668952,488.1736526946108
951,15668953,385.3436123348018
952,15668954,417.8666666666667
953,15668955,362.58
954,15668956,885.04296875
955,15668957,360.10648148148147
956,15668958,451.34831460674155
957,15668959,408.728
958,15668960,366.69897959183675
959,15668961,645.8867924528302
960,15668962,446.88953488372096
961,15668963,421.375
962,15668964,484.625
963,15668965,902.7073170731708
964,15668966,378.02830188679246
965,15668967,219.8181818181818
966,15668968,459.86430678466076
967,15668969,579.5657142857143
968,15668970,422.3279569892473
969,15668971,493.96815286624206
970,15668972,458.027397260274
971,15668973,387.3872832369942
972,15668974,725.1140939597316
973,15668975,284.1363636363636
974,15668976,481.8767772511848
975,15668977,419.72222222222223
976,15668978,706.9555555555555
977,15668979,338.3344262295082
978,15668980,636.7802197802198
979,15668981,420.07438016528926
980,15668982,521.18
981,15668983,480.53205128205127
982,15668984,459.1592039800995
983,15668985,344.155
984,15668986,435.17127071823205
985,15668987,195.67857142857142
986,15668988,561.2730496453901
987,15668989,849.5445026178011
988,15668990,926.3125
989,15668991,354.2375
990,15668992,407.82214765100673
991,15668993,400.64150943396226
992,15668994,430.8095238095238
993,15668995,426.0618181818182
994,15668996,411.9915014164306
995,15668997,506.6424242424242
996,15668998,542.6477272727273
997,15668999,192.3125
998,15669000,259.6063157894737
999,15669001,451.19634703196346
1000,15669002,457.9308176100629
1001,15669004,379.06060606060606
1002,15669005,410.76164383561644
1003,15669006,455.41059602649005
1004,15669007,3623.125
1005,15669008,433.05956112852664
1006,15669009,370.4236111111111
1007,15669010,350.772972972973
1008,15669011,337.890625
1009,15669012,474.98578199052133
1010,15669013,383.02252252252254
1011,15669014,416.0842696629214
1012,15669015,406.0144927536232
1013,15669016,368.050505050505
1014,15669017,351.2757660167131
1015,15669018,571.3954545454545
1016,15669019,335.2268907563025
1017,15669020,415.21259842519686
